,Entity,Year,Annual CO₂ emissions,Share of global cumulative CO₂ emissions,Annual per capita CO2 emissions,Population (historical estimates),GDP,Country Size
22096,Niger,1934,0,,0,1989205,,"1,267,000"
22097,Niger,1935,0,,0,2015064,,"1,267,000"
22098,Niger,1936,0,,0,2041260,,"1,267,000"
22099,Niger,1937,0,,0,2067796,,"1,267,000"
22100,Niger,1938,0,,0,2094678,,"1,267,000"
22101,Niger,1939,0,,0,2123628,,"1,267,000"
22102,Niger,1940,0,,0,2154703,,"1,267,000"
22103,Niger,1941,0,,0,2187960,,"1,267,000"
22104,Niger,1942,0,,0,2223458,,"1,267,000"
22105,Niger,1943,0,,0,2261257,,"1,267,000"
22106,Niger,1944,0,,0,2299699,,"1,267,000"
22107,Niger,1945,0,,0,2338794,,"1,267,000"
22108,Niger,1946,0,,0,2378553,,"1,267,000"
22109,Niger,1947,0,,0,2418989,,"1,267,000"
22110,Niger,1948,0,,0,2460111,,"1,267,000"
22111,Niger,1949,0,,0,2510040,,"1,267,000"
22112,Niger,1950,28373,1.23E-05,0.011043511,2569201,,"1,267,000"
22113,Niger,1951,23724,2.20E-05,0.008919796,2659702,,"1,267,000"
22114,Niger,1952,26530,3.23E-05,0.009648767,2749574,,"1,267,000"
22115,Niger,1953,22041,4.02E-05,0.007763687,2838986,,"1,267,000"
22116,Niger,1954,25969,4.93E-05,0.008867873,2928436,,"1,267,000"
22117,Niger,1955,25888,5.77E-05,0.008576295,3018553,,"1,267,000"
22118,Niger,1956,29976,6.70E-05,0.009639221,3109795,,"1,267,000"
22119,Niger,1957,30697,7.60E-05,0.009584866,3202653,,"1,267,000"
22120,Niger,1958,25648,8.26E-05,0.007777195,3297847,,"1,267,000"
22121,Niger,1959,21984,8.76E-05,0.006473592,3395951,,"1,267,000"
22122,Niger,1960,29312,9.44E-05,0.008380992,3497438,0.449526873,"1,267,000"
22123,Niger,1961,54960,0.000108973,0.015255911,3602538,0.485785231,"1,267,000"
22124,Niger,1962,65952,0.000125923,0.017771703,3711068,0.531736599,"1,267,000"
22125,Niger,1963,87936,0.0001482,0.023003618,3822703,0.586294879,"1,267,000"
22126,Niger,1964,95264,0.000170997,0.024197024,3937013,0.582816396,"1,267,000"
22127,Niger,1965,91600,0.000191135,0.022597582,4053531,0.673383511,"1,267,000"
22128,Niger,1966,135509,0.000221574,0.032476646,4172506,0.702296079,"1,267,000"
22129,Niger,1967,131815,0.000248917,0.03069544,4294286,0.665586872,"1,267,000"
22130,Niger,1968,161127,0.000281507,0.03647093,4417957,0.641214226,"1,267,000"
22131,Niger,1969,190439,0.000318544,0.041919235,4542998,0.625867985,"1,267,000"
22132,Niger,1970,216057,0.000358262,0.046267785,4669707,0.649916621,"1,267,000"
22133,Niger,1971,230371,0.000397996,0.048023283,4797069,0.693573704,"1,267,000"
22134,Niger,1972,252013,0.000439083,0.051156389,4926325,0.742779661,"1,267,000"
22135,Niger,1973,326897,0.000492302,0.064611965,5059388,0.946385105,"1,267,000"
22136,Niger,1974,288341,0.000534031,0.055486632,5196585,1.026137111,"1,267,000"
22137,Niger,1975,332509,0.000581621,0.062273469,5339497,1.048690933,"1,267,000"
22138,Niger,1976,330710,0.00062466,0.060253256,5488666,1.064517601,"1,267,000"
22139,Niger,1977,363259,0.000670212,0.064353927,5644706,1.291458041,"1,267,000"
22140,Niger,1978,413413,0.000720956,0.071151038,5810358,1.77436559,"1,267,000"
22141,Niger,1979,475987,0.000778407,0.079501339,5987157,2.109277666,"1,267,000"
22142,Niger,1980,566275,0.000847282,0.091731505,6173179,2.508524721,"1,267,000"
22143,Niger,1981,680342,0.000930891,0.106866658,6366270,2.170893414,"1,267,000"
22144,Niger,1982,742202,0.001019437,0.113063748,6564456,2.017612216,"1,267,000"
22145,Niger,1983,957925,0.001135452,0.141566331,6766616,1.803099561,"1,267,000"
22146,Niger,1984,986810,0.001248021,0.141501466,6973850,1.461243326,"1,267,000"
22147,Niger,1985,990022,0.001353431,0.137739853,7187622,1.440581652,"1,267,000"
22148,Niger,1986,894383,0.001438983,0.120726017,7408370,1.904096998,"1,267,000"
22149,Niger,1987,992855,0.001531756,0.130012855,7636591,2.233006105,"1,267,000"
22150,Niger,1988,983004,0.001616297,0.124869399,7872257,2.280356193,"1,267,000"
22151,Niger,1989,1033957.94,0.001701921,0.127396223,8116080,2.179567114,"1,267,000"
22152,Niger,1990,598802,0.00172811,0.071535902,8370650,3.512356508,"1,267,000"
22153,Niger,1991,566218,0.001747937,0.065575172,8634640,3.285796875,"1,267,000"
22154,Niger,1992,524607,0.001763183,0.058894037,8907642,3.386232579,"1,267,000"
22155,Niger,1993,598499,0.001785605,0.065103201,9193081,3.052673849,"1,267,000"
22156,Niger,1994,577016,0.001804027,0.060781252,9493322,1.938058175,"1,267,000"
22157,Niger,1995,558136,0.001818517,0.056871872,9813920,2.302537562,"1,267,000"
22158,Niger,1996,638780,0.001839397,0.062934368,10149939,2.40568694,"1,267,000"
22159,Niger,1997,644277,0.001859521,0.061393609,10494203,2.29031891,"1,267,000"
22160,Niger,1998,696173,0.001883992,0.064134334,10854919,2.643363519,"1,267,000"
22161,Niger,1999,681558,0.001904925,0.06068289,11231469,2.537789821,"1,267,000"
22162,Niger,2000,686970,0.001924153,0.059106025,11622673,2.241753193,"1,267,000"
22163,Niger,2001,646045,0.001938334,0.053696439,12031431,2.448714704,"1,267,000"
22164,Niger,2002,684661,0.001954349,0.054964067,12456520,2.782192879,"1,267,000"
22165,Niger,2003,743704,0.00197241,0.057647929,12900793,3.394084732,"1,267,000"
22166,Niger,2004,791815,0.001992098,0.059237045,13366889,3.760443738,"1,267,000"
22167,Niger,2005,691187,0.002000686,0.049886379,13855225,4.383315965,"1,267,000"
22168,Niger,2006,671102,0.002005524,0.0467173,14365171,4.756361252,"1,267,000"
22169,Niger,2007,709546,0.002011768,0.047627323,14897877,5.731485052,"1,267,000"
22170,Niger,2008,792146,0.00202331,0.051254398,15455181,7.297600226,"1,267,000"
22171,Niger,2009,952182,0.002047358,0.059370678,16037917,7.35213131,"1,267,000"
22172,Niger,2010,1159981,0.002082955,0.069678802,16647545,7.851192502,"1,267,000"
22173,Niger,2011,1316691,0.002126468,0.076183649,17283118,8.772950778,"1,267,000"
22174,Niger,2012,1844486,0.00220446,0.102731641,17954410,9.426912648,"1,267,000"
22175,Niger,2013,2078361,0.002294376,0.111421126,18653204,10.22489744,"1,267,000"
22176,Niger,2014,2256260,0.002391638,0.116470091,19372012,10.86294354,"1,267,000"
22177,Niger,2015,2206060,0.002481056,0.109600831,20128132,9.683867926,"1,267,000"
22178,Niger,2016,2145222,0.002562484,0.102535505,20921748,10.39886198,"1,267,000"
22179,Niger,2017,2249800,0.002645917,0.103496544,21737924,11.18510425,"1,267,000"
22180,Niger,2018,1803409,0.002696971,0.079877938,22577060,12.8373075,"1,267,000"
22181,Niger,2019,2513365,0.002787987,0.107209918,23443400,12.88955556,"1,267,000"
22182,Niger,2020,2816703,0.002896333,0.11575344,24333644,13.7446531,"1,267,000"
22183,Niger,2021,3038976,0.003009983,0.120342512,25252722,14.91500244,"1,267,000"
22184,Niger,2022,3058157,0.003119408,,,15.34227892,"1,267,000"
22185,Nigeria,1870,0,,0,15090660,,"923,768"
22186,Nigeria,1871,0,,0,15184659,,"923,768"
22187,Nigeria,1872,0,,0,15282368,,"923,768"
22188,Nigeria,1873,0,,0,15383833,,"923,768"
22189,Nigeria,1874,0,,0,15485944,,"923,768"
22190,Nigeria,1875,0,,0,15588706,,"923,768"
22191,Nigeria,1876,0,,0,15692122,,"923,768"
22192,Nigeria,1877,0,,0,15796197,,"923,768"
22193,Nigeria,1878,0,,0,15900934,,"923,768"
22194,Nigeria,1879,0,,0,16009677,,"923,768"
22195,Nigeria,1880,0,,0,16122483,,"923,768"
22196,Nigeria,1881,0,,0,16239408,,"923,768"
22197,Nigeria,1882,0,,0,16360511,,"923,768"
22198,Nigeria,1883,0,,0,16485848,,"923,768"
22199,Nigeria,1884,0,,0,16612117,,"923,768"
22200,Nigeria,1885,0,,0,16739324,,"923,768"
22201,Nigeria,1886,0,,0,16867476,,"923,768"
22202,Nigeria,1887,0,,0,16996581,,"923,768"
22203,Nigeria,1888,0,,0,17126644,,"923,768"
22204,Nigeria,1889,0,,0,17255057,,"923,768"
22205,Nigeria,1890,0,,0,17381784,,"923,768"
22206,Nigeria,1891,0,,0,17506792,,"923,768"
22207,Nigeria,1892,0,,0,17630043,,"923,768"
22208,Nigeria,1893,0,,0,17751504,,"923,768"
22209,Nigeria,1894,0,,0,17873772,,"923,768"
22210,Nigeria,1895,0,,0,17996851,,"923,768"
22211,Nigeria,1896,0,,0,18120748,,"923,768"
22212,Nigeria,1897,0,,0,18245468,,"923,768"
22213,Nigeria,1898,0,,0,18371015,,"923,768"
22214,Nigeria,1899,0,,0,18510500,,"923,768"
22215,Nigeria,1900,0,,0,18664170,,"923,768"
22216,Nigeria,1901,0,,0,18832279,,"923,768"
22217,Nigeria,1902,0,,0,19015081,,"923,768"
22218,Nigeria,1903,0,,0,19212834,,"923,768"
22219,Nigeria,1904,0,,0,19412612,,"923,768"
22220,Nigeria,1905,0,,0,19614436,,"923,768"
22221,Nigeria,1906,0,,0,19818325,,"923,768"
22222,Nigeria,1907,0,,0,20024302,,"923,768"
22223,Nigeria,1908,0,,0,20232386,,"923,768"
22224,Nigeria,1909,0,,0,20442936,,"923,768"
22225,Nigeria,1910,0,,0,20655981,,"923,768"
22226,Nigeria,1911,0,,0,20871550,,"923,768"
22227,Nigeria,1912,0,,0,21089672,,"923,768"
22228,Nigeria,1913,0,,0,21310378,,"923,768"
22229,Nigeria,1914,0,,0,21533359,,"923,768"
22230,Nigeria,1915,18320,2.13E-05,0.000841964,21758639,,"923,768"
22231,Nigeria,1916,65952,9.41E-05,0.002999694,21986241,,"923,768"
22232,Nigeria,1917,223504,0.000330509,0.010060412,22216188,,"923,768"
22233,Nigeria,1918,399376,0.000731926,0.017813102,22420351,,"923,768"
22234,Nigeria,1919,370064,0.001081062,0.016333162,22657217,,"923,768"
22235,Nigeria,1920,487312,0.00151652,0.021254402,22927580,,"923,768"
22236,Nigeria,1921,571584,0.00201035,0.024603045,23232246,,"923,768"
22237,Nigeria,1922,304112,0.002228596,0.012901388,23572038,,"923,768"
22238,Nigeria,1923,472656,0.002573846,0.019736933,23947794,,"923,768"
22239,Nigeria,1924,542272,0.002956672,0.022288626,24329539,,"923,768"
22240,Nigeria,1925,644864,0.003400061,0.026089507,24717370,,"923,768"
22241,Nigeria,1926,875696,0.004004676,0.034872472,25111383,,"923,768"
22242,Nigeria,1927,967296,0.004634152,0.037915814,25511677,,"923,768"
22243,Nigeria,1928,967296,0.005226271,0.037320891,25918352,,"923,768"
22244,Nigeria,1929,930656,0.005744572,0.035350967,26326182,,"923,768"
22245,Nigeria,1930,937984,0.006251386,0.035084358,26735105,,"923,768"
22246,Nigeria,1931,883024,0.006711943,0.032529827,27145057,,"923,768"
22247,Nigeria,1932,677840,0.00702789,0.024598659,27555974,,"923,768"
22248,Nigeria,1933,633872,0.007293087,0.022664359,27967788,,"923,768"
22249,Nigeria,1934,699824,0.007575223,0.024654056,28385755,,"923,768"
22250,Nigeria,1935,696160,0.007833069,0.024163857,28809970,,"923,768"
22251,Nigeria,1936,787760,0.008116785,0.026940694,29240524,,"923,768"
22252,Nigeria,1937,978288,0.00848606,0.032963949,29677512,,"923,768"
22253,Nigeria,1938,974624,0.008847704,0.032356927,30121031,,"923,768"
22254,Nigeria,1939,820736,0.009091322,0.026830088,30590134,,"923,768"
22255,Nigeria,1940,835392,0.00930978,0.026873969,31085546,,"923,768"
22256,Nigeria,1941,989280,0.009594278,0.031298399,31608007,,"923,768"
22257,Nigeria,1942,1242096,0.009997518,0.038624461,32158274,,"923,768"
22258,Nigeria,1943,1363008,0.010437859,0.041634935,32737123,,"923,768"
22259,Nigeria,1944,1656128,0.010998305,0.04969419,33326391,,"923,768"
22260,Nigeria,1945,1381328,0.011444942,0.040715592,33926266,,"923,768"
22261,Nigeria,1946,1637808,0.011973934,0.047421921,34536939,,"923,768"
22262,Nigeria,1947,1560864,0.012414906,0.044394937,35158604,,"923,768"
22263,Nigeria,1948,1637808,0.012853906,0.045759744,35791459,,"923,768"
22264,Nigeria,1949,1483920,0.013217702,0.040691151,36467880,,"923,768"
22265,Nigeria,1950,2257024,0.013856132,0.060690021,37189376,,"923,768"
22266,Nigeria,1951,1685440,0.014193986,0.044466991,37903172,,"923,768"
22267,Nigeria,1952,2180080,0.014712048,0.056443042,38624424,,"923,768"
22268,Nigeria,1953,2436560,0.015294652,0.061923785,39347724,,"923,768"
22269,Nigeria,1954,2572128,0.015891286,0.06417088,40082480,,"923,768"
22270,Nigeria,1955,2696704,0.016463598,0.066032205,40839224,,"923,768"
22271,Nigeria,1956,3011808,0.017090151,0.072370387,41616580,,"923,768"
22272,Nigeria,1957,3184016,0.017726284,0.075071055,42413364,,"923,768"
22273,Nigeria,1958,3722178,0.01849787,0.086132107,43214756,,"923,768"
22274,Nigeria,1959,3564567,0.019144643,0.080931528,44044232,,"923,768"
22275,Nigeria,1960,3403173,0.019667365,0.075746696,44928336,4.196174502,"923,768"
22276,Nigeria,1961,4109552,0.020380368,0.089619594,45855508,4.467287893,"923,768"
22277,Nigeria,1962,4174999.2,0.021050833,0.089167743,46821856,4.909399176,"923,768"
22278,Nigeria,1963,5343636,0.021996051,0.111738783,47822572,5.165590254,"923,768"
22279,Nigeria,1964,7266700,0.023401981,0.148736082,48856336,5.552931319,"923,768"
22280,Nigeria,1965,11750129,0.025938941,0.235351842,49925800,5.87453765,"923,768"
22281,Nigeria,1966,12893237,0.02858706,0.252707961,51020304,6.366917453,"923,768"
22282,Nigeria,1967,12824484,0.031022612,0.246119749,52106684,5.203237919,"923,768"
22283,Nigeria,1968,6625858,0.03168516,0.124522506,53210124,5.20099792,"923,768"
22284,Nigeria,1969,12099904,0.033574767,0.222585278,54360756,6.634317346,"923,768"
22285,Nigeria,1970,21519958,0.037465967,0.387263658,55569268,12.54609498,"923,768"
22286,Nigeria,1971,32251518,0.04347584,0.567432631,56837616,9.181769912,"923,768"
22287,Nigeria,1972,41387604,0.051001668,0.711447099,58173832,12.27441602,"923,768"
22288,Nigeria,1973,49532348,0.059626035,0.831003703,59605448,15.16287129,"923,768"
22289,Nigeria,1974,62235496,0.07025056,1.017619233,61157940,24.84664132,"923,768"
22290,Nigeria,1975,47351670,0.07722268,0.753391862,62851316,27.77893463,"923,768"
22291,Nigeria,1976,55189580,0.085084304,0.853557389,64658312,36.30888325,"923,768"
22292,Nigeria,1977,50504644,0.09147743,0.758445786,66589656,36.03540773,"923,768"
22293,Nigeria,1978,48222930,0.09694613,0.702616647,68633344,36.52786221,"923,768"
22294,Nigeria,1979,70185580,0.10573246,0.992017957,70750312,47.25991189,"923,768"
22295,Nigeria,1980,68035180,0.11361229,0.932609144,72951440,64.20178812,"923,768"
22296,Nigeria,1981,65810500,0.12073052,0.875426097,75175392,164.475,"923,768"
22297,Nigeria,1982,65393570,0.12739077,0.845008388,77388072,142.769,"923,768"
22298,Nigeria,1983,59705244,0.13278173,0.75241394,79351592,97.09491179,"923,768"
22299,Nigeria,1984,69405880,0.13916716,0.853306724,81337552,73.48435952,"923,768"
22300,Nigeria,1985,69635960,0.14508836,0.83311296,83585256,73.74582116,"923,768"
22301,Nigeria,1986,73192180,0.15110618,0.853014035,85804192,54.80585258,"923,768"
22302,Nigeria,1987,59024428,0.15474086,0.670395476,88044192,52.67604193,"923,768"
22303,Nigeria,1988,70421350,0.15949461,0.779415705,90351464,49.64847044,"923,768"
22304,Nigeria,1989,42119388,0.16031311,0.454146456,92744064,44.00306111,"923,768"
22305,Nigeria,1990,38857280,0.1606079,0.408103593,95214256,54.03579539,"923,768"
22306,Nigeria,1991,41929196,0.1611639,0.42922702,97685360,59.52683341,"923,768"
22307,Nigeria,1992,46265316,0.16232303,0.46181244,100182048,52.05818185,"923,768"
22308,Nigeria,1993,44814164,0.1632138,0.436039486,102775472,56.7210514,"923,768"
22309,Nigeria,1994,80462200,0.16797936,0.762992228,105456120,80.39961306,"923,768"
22310,Nigeria,1995,84343390,0.17283592,0.779603,108187616,140.92,"923,768"
22311,Nigeria,1996,97889660,0.17874515,0.882237082,110956184,185.73,"923,768"
22312,Nigeria,1997,95781510,0.18411475,0.841730498,113791184,200.85,"923,768"
22313,Nigeria,1998,86492640,0.18830107,0.741213888,116690528,218.416,"923,768"
22314,Nigeria,1999,84992160,0.19204609,0.710069399,119695568,59.14507704,"923,768"
22315,Nigeria,2000,96846750,0.19662134,0.788320602,122851984,69.17145163,"923,768"
22316,Nigeria,2001,100192216,0.2012584,0.794213932,126152680,73.55784006,"923,768"
22317,Nigeria,2002,89918616,0.20463572,0.693907332,129583032,95.0540593,"923,768"
22318,Nigeria,2003,100087690,0.20850006,0.751861736,133119808,104.739,"923,768"
22319,Nigeria,2004,94836950,0.21154578,0.693471306,136756848,135.765,"923,768"
22320,Nigeria,2005,101474230,0.21482866,0.722284219,140490720,175.671,"923,768"
22321,Nigeria,2006,89950140,0.21682091,0.623226561,144329760,238.455,"923,768"
22322,Nigeria,2007,81940540,0.21791561,0.552554536,148294032,278.261,"923,768"
22323,Nigeria,2008,87273660,0.21928069,0.572727532,152382512,339.476,"923,768"
22324,Nigeria,2009,77229230,0.21990453,0.493175792,156595744,295.009,"923,768"
22325,Nigeria,2010,111426824,0.22274761,0.692294758,160952864,366.99,"923,768"
22326,Nigeria,2011,125429280,0.22628467,0.758046911,165463744,414.467,"923,768"
22327,Nigeria,2012,109065940,0.22840954,0.641277905,170075936,463.971,"923,768"
22328,Nigeria,2013,116344830,0.23088735,0.665869675,174726128,520.117,"923,768"
22329,Nigeria,2014,122980450,0.23365805,0.685589916,179379024,574.184,"923,768"
22330,Nigeria,2015,109217160,0.2353935,0.593585148,183995776,493.027,"923,768"
22331,Nigeria,2016,116932580,0.23754668,0.619783134,188666928,404.649,"923,768"
22332,Nigeria,2017,112759180,0.23925614,0.582747116,193495904,375.746,"923,768"
22333,Nigeria,2018,105599590,0.24033998,0.532289223,198387616,421.739,"923,768"
22334,Nigeria,2019,127337630,0.24264272,0.626339469,203304496,474.517,"923,768"
22335,Nigeria,2020,123822170,0.24493118,0.594363321,208327408,432.199,"923,768"
22336,Nigeria,2021,131113260,0.24728975,0.614397582,213401328,440.839,"923,768"
22337,Nigeria,2022,128759470,0.24937066,,,472.625,"923,768"
22338,Niue,1870,0,,,,,260
22339,Niue,1871,0,,,,,260
22340,Niue,1872,0,,,,,260
22341,Niue,1873,0,,,,,260
22342,Niue,1874,0,,,,,260
22343,Niue,1875,0,,,,,260
22344,Niue,1876,0,,,,,260
22345,Niue,1877,0,,,,,260
22346,Niue,1878,0,,,,,260
22347,Niue,1879,0,,,,,260
22348,Niue,1880,0,,,,,260
22349,Niue,1881,0,,,,,260
22350,Niue,1882,0,,,,,260
22351,Niue,1883,0,,,,,260
22352,Niue,1884,0,,,,,260
22353,Niue,1885,0,,,,,260
22354,Niue,1886,0,,,,,260
22355,Niue,1887,0,,,,,260
22356,Niue,1888,0,,,,,260
22357,Niue,1889,0,,,,,260
22358,Niue,1890,0,,,,,260
22359,Niue,1891,0,,,,,260
22360,Niue,1892,0,,,,,260
22361,Niue,1893,0,,,,,260
22362,Niue,1894,0,,,,,260
22363,Niue,1895,0,,,,,260
22364,Niue,1896,0,,,,,260
